,temperature,humidity,Unnamed: 0,ta,rn,ws,wd,hm
2021-09-11 03:00:00,23.0,87.0,14730.0,19.9,0.0,0.7,70.0,100.0
2021-09-11 04:00:00,23.0,87.0,14731.0,20.1,0.0,0.2,0.0,100.0
2021-09-11 05:00:00,23.0,87.0,14732.0,20.3,0.0,1.4,110.0,100.0
2021-09-11 06:00:00,23.0,87.0,14733.0,20.4,0.0,0.3,0.0,100.0
2021-09-11 07:00:00,22.5,87.7,14734.0,20.3,0.0,0.1,0.0,100.0
2021-09-11 08:00:00,21.0,91.2,14735.0,20.5,0.0,0.2,0.0,100.0
2021-09-11 09:00:00,23.5,88.5,14736.0,21.8,0.0,0.8,180.0,96.0
2021-09-11 10:00:00,25.2,83.2,14737.0,25.4,0.0,0.8,290.0,79.0
2021-09-11 11:00:00,27.2,72.3,14738.0,28.1,0.0,1.1,140.0,65.0
2021-09-11 12:00:00,28.2,65.7,14739.0,28.4,0.0,2.1,200.0,69.0
2021-09-11 13:00:00,29.0,63.5,14740.0,29.4,0.0,1.6,180.0,63.0
2021-09-11 14:00:00,29.0,63.3,14741.0,29.6,0.0,2.1,200.0,65.0
2021-09-11 15:00:00,29.0,65.2,14742.0,29.5,0.0,2.1,200.0,64.0
2021-09-11 16:00:00,29.3,66.7,14743.0,29.2,0.0,1.9,200.0,65.0
2021-09-11 17:00:00,28.0,75.3,14744.0,28.4,0.0,1.9,200.0,65.0
2021-09-11 18:00:00,27.0,80.7,14745.0,27.2,0.0,0.8,200.0,71.0
2021-09-11 19:00:00,26.2,82.0,14746.0,25.6,0.0,0.4,0.0,80.0
2021-09-11 20:00:00,26.0,82.0,14747.0,24.4,0.0,0.9,250.0,82.0
2021-09-11 21:00:00,26.0,82.0,14748.0,23.0,0.0,0.2,0.0,90.0
2021-09-11 22:00:00,26.0,82.0,14749.0,22.3,0.0,0.6,90.0,92.0
2021-09-11 23:00:00,26.0,82.0,14750.0,22.2,0.0,0.0,0.0,93.0
2021-09-12 00:00:00,26.0,82.0,14751.0,21.5,0.0,0.4,0.0,96.0
2021-09-12 01:00:00,26.0,82.0,14752.0,21.0,0.0,0.2,0.0,97.0
2021-09-12 02:00:00,26.0,82.0,14753.0,20.4,0.0,0.3,0.0,98.0
2021-09-12 03:00:00,26.0,82.0,14754.0,20.0,0.0,0.0,0.0,99.0
2021-09-12 04:00:00,21.0,87.0,14755.0,20.1,0.0,1.0,320.0,100.0
2021-09-12 05:00:00,21.0,87.0,14756.0,19.7,0.0,0.5,270.0,100.0
2021-09-12 06:00:00,21.0,87.0,14757.0,20.2,0.0,0.1,0.0,100.0
2021-09-12 07:00:00,20.8,88.2,14758.0,20.0,0.0,0.2,0.0,100.0
2021-09-12 08:00:00,21.7,88.7,14759.0,21.1,0.0,2.2,90.0,100.0
2021-09-12 09:00:00,23.3,86.7,14760.0,22.7,0.0,1.8,90.0,91.0
2021-09-12 10:00:00,25.0,81.2,14761.0,24.5,0.0,2.1,110.0,84.0
2021-09-12 11:00:00,26.7,74.7,14762.0,26.7,0.0,1.6,140.0,76.0
2021-09-12 12:00:00,27.3,67.8,14763.0,28.3,0.0,2.1,140.0,69.0
2021-09-12 13:00:00,29.2,61.8,14764.0,29.9,0.0,1.3,70.0,61.0
2021-09-12 14:00:00,29.0,60.0,14765.0,30.7,0.0,2.3,70.0,52.0
2021-09-12 15:00:00,29.0,64.5,14766.0,30.6,0.0,2.6,110.0,54.0
2021-09-12 16:00:00,28.3,68.0,14767.0,29.3,0.0,2.2,110.0,49.0
2021-09-12 17:00:00,27.0,72.3,14768.0,28.4,0.0,2.0,140.0,61.0
2021-09-12 18:00:00,25.7,77.3,14769.0,26.7,0.0,0.6,50.0,72.0
2021-09-12 19:00:00,24.5,79.0,14770.0,24.4,0.0,0.7,20.0,84.0
2021-09-12 20:00:00,24.0,80.0,14771.0,24.0,0.0,1.3,50.0,81.0
2021-09-12 21:00:00,24.0,80.0,14772.0,23.2,0.0,1.1,20.0,84.0
2021-09-12 22:00:00,24.0,80.0,14773.0,23.8,0.0,1.3,70.0,81.0
2021-09-12 23:00:00,24.0,80.0,14774.0,22.8,0.0,1.4,50.0,86.0
2021-09-13 00:00:00,24.0,80.0,14775.0,23.0,0.0,1.8,50.0,87.0
2021-09-13 01:00:00,24.0,80.0,14776.0,23.3,0.0,1.7,70.0,85.0
2021-09-13 02:00:00,24.0,80.0,14777.0,23.3,0.0,2.1,90.0,85.0
2021-09-13 03:00:00,24.0,80.0,14778.0,23.1,0.0,1.8,90.0,83.0
2021-09-13 04:00:00,22.3,82.3,14779.0,23.1,0.0,2.8,90.0,78.0
2021-09-13 05:00:00,21.0,82.0,14780.0,22.5,0.0,1.0,70.0,77.0
2021-09-13 06:00:00,21.0,82.0,14781.0,22.4,0.0,1.1,110.0,78.0
2021-09-13 07:00:00,21.0,82.0,14782.0,22.6,0.0,1.5,70.0,80.0
2021-09-13 08:00:00,21.8,79.3,14783.0,23.8,0.0,1.5,110.0,74.0
2021-09-13 09:00:00,23.0,75.0,14784.0,24.4,0.0,4.0,90.0,68.0
2021-09-13 10:00:00,24.0,74.0,14785.0,24.8,0.0,3.7,90.0,68.0
2021-09-13 11:00:00,24.0,70.0,14786.0,25.5,0.0,4.5,90.0,66.0
2021-09-13 12:00:00,24.3,70.0,14787.0,25.6,0.0,3.5,90.0,66.0
2021-09-13 13:00:00,25.0,70.0,14788.0,26.2,0.0,3.9,90.0,65.0
2021-09-13 14:00:00,25.0,70.0,14789.0,25.8,0.0,4.2,90.0,66.0
2021-09-13 15:00:00,24.7,70.7,14790.0,25.5,0.0,3.4,90.0,67.0
2021-09-13 16:00:00,24.0,72.0,14791.0,25.2,0.0,5.3,90.0,67.0
2021-09-13 17:00:00,24.0,73.7,14792.0,24.9,0.0,3.8,90.0,71.0
2021-09-13 18:00:00,24.0,74.0,14793.0,24.5,0.0,3.3,90.0,73.0
2021-09-13 19:00:00,23.3,75.3,14794.0,24.3,0.0,3.8,90.0,74.0
2021-09-13 20:00:00,23.0,76.0,14795.0,24.1,0.0,3.7,90.0,75.0
2021-09-13 21:00:00,23.0,76.0,14796.0,24.0,0.0,4.2,90.0,76.0
2021-09-13 22:00:00,23.0,76.0,14797.0,23.9,0.0,4.6,90.0,77.0
2021-09-13 23:00:00,23.0,76.0,14798.0,23.6,0.0,2.6,90.0,78.0
2021-09-14 00:00:00,23.0,76.0,14799.0,22.7,0.0,2.2,70.0,84.0
2021-09-14 01:00:00,23.0,76.0,14800.0,22.7,0.0,2.0,90.0,85.0
2021-09-14 02:00:00,23.0,76.0,14801.0,22.1,0.0,4.7,90.0,88.0
2021-09-14 03:00:00,23.0,76.0,14802.0,21.4,0.0,3.0,90.0,94.0
2021-09-14 04:00:00,22.5,80.0,14803.0,21.5,0.0,2.6,90.0,93.0
2021-09-14 05:00:00,21.0,87.0,14804.0,22.2,0.0,1.3,110.0,88.0
2021-09-14 06:00:00,21.0,87.8,14805.0,20.7,2.8,2.4,70.0,96.0
2021-09-14 07:00:00,20.2,90.5,14806.0,20.6,2.8,2.4,90.0,96.0
2021-09-14 08:00:00,20.0,91.0,14807.0,21.5,0.4,2.5,90.0,94.0
2021-09-14 09:00:00,20.8,91.0,14808.0,21.7,0.2,2.6,70.0,93.0
2021-09-14 10:00:00,21.8,90.2,14809.0,23.4,0.0,3.3,70.0,83.0
2021-09-14 11:00:00,22.5,89.5,14810.0,23.6,0.0,3.1,70.0,81.0
2021-09-14 12:00:00,23.0,88.3,14811.0,24.0,0.0,3.7,70.0,79.0
2021-09-14 13:00:00,23.2,84.7,14812.0,24.5,0.0,4.4,70.0,76.0
2021-09-14 14:00:00,24.3,82.0,14813.0,25.1,0.0,4.3,70.0,74.0
2021-09-14 15:00:00,24.8,77.2,14814.0,25.7,0.0,4.1,70.0,72.0
2021-09-14 16:00:00,24.0,78.0,14815.0,25.4,0.0,3.6,70.0,72.0
2021-09-14 17:00:00,24.0,78.3,14816.0,25.1,0.0,5.3,70.0,73.0
2021-09-14 18:00:00,23.5,80.5,14817.0,24.8,0.0,4.1,70.0,74.0
2021-09-14 19:00:00,23.0,81.0,14818.0,24.4,0.0,3.6,70.0,74.0
2021-09-14 20:00:00,23.0,81.0,14819.0,23.8,0.0,2.7,70.0,75.0
2021-09-14 21:00:00,23.0,81.0,14820.0,24.0,0.0,4.1,70.0,74.0
2021-09-14 22:00:00,23.0,81.0,14821.0,23.6,0.0,2.4,70.0,76.0
2021-09-14 23:00:00,23.0,81.0,14822.0,22.7,0.0,2.3,90.0,81.0
2021-09-15 00:00:00,23.0,81.0,14823.0,22.8,0.0,2.8,70.0,77.0
2021-09-15 01:00:00,23.0,81.0,14824.0,23.0,0.0,2.9,70.0,75.0
2021-09-15 02:00:00,23.0,81.0,14825.0,22.9,0.0,3.3,90.0,73.0
2021-09-15 03:00:00,23.0,81.0,14826.0,22.0,0.0,1.7,90.0,76.0
2021-09-15 04:00:00,23.0,81.0,14827.0,22.5,0.0,1.9,70.0,71.0
2021-09-15 05:00:00,23.0,81.0,14828.0,22.1,0.0,2.1,90.0,73.0
2021-09-15 06:00:00,23.0,81.0,14829.0,21.4,0.0,2.9,90.0,76.0
2021-09-15 07:00:00,23.0,81.0,14830.0,21.6,0.0,1.5,90.0,77.0
2021-09-15 08:00:00,22.5,81.7,14831.0,22.0,0.0,2.5,90.0,75.0
2021-09-15 09:00:00,20.0,83.0,14832.0,22.0,0.0,1.8,70.0,74.0
2021-09-15 10:00:00,21.2,73.8,14833.0,22.3,0.0,1.9,90.0,69.0
2021-09-15 11:00:00,22.5,69.3,14834.0,23.9,0.0,3.3,70.0,60.0
2021-09-15 12:00:00,25.5,60.2,14835.0,25.4,0.0,2.9,90.0,57.0
2021-09-15 13:00:00,26.8,55.7,14836.0,27.4,0.0,4.5,90.0,54.0
2021-09-15 14:00:00,26.7,55.2,14837.0,27.1,0.0,4.7,90.0,57.0
2021-09-15 15:00:00,26.3,57.7,14838.0,26.8,0.0,4.3,90.0,57.0
2021-09-15 16:00:00,26.0,60.3,14839.0,26.8,0.0,3.5,90.0,56.0
2021-09-15 17:00:00,25.4,62.8,14840.0,26.0,0.0,2.8,90.0,61.0
2021-09-15 18:00:00,24.2,66.0,14841.0,25.5,0.0,3.3,90.0,61.0
2021-09-15 19:00:00,23.3,71.0,14842.0,24.1,0.0,1.8,70.0,65.0
2021-09-15 20:00:00,23.0,72.0,14843.0,24.1,0.0,1.5,70.0,64.0
2021-09-15 21:00:00,23.0,72.0,14844.0,24.1,0.0,2.4,90.0,62.0
2021-09-15 22:00:00,23.0,72.0,14845.0,24.4,0.0,3.0,70.0,59.0
2021-09-15 23:00:00,23.0,72.0,14846.0,23.7,0.0,3.4,70.0,58.0
2021-09-16 00:00:00,23.0,72.0,14847.0,22.7,0.0,1.8,90.0,64.0
2021-09-16 01:00:00,23.0,72.0,14848.0,22.8,0.0,2.9,70.0,60.0
2021-09-16 02:00:00,23.0,72.0,14849.0,22.1,0.0,2.0,70.0,64.0
2021-09-16 03:00:00,23.0,72.0,14850.0,21.4,0.0,1.6,70.0,67.0
2021-09-16 04:00:00,23.0,72.0,14851.0,21.6,0.0,1.9,70.0,65.0
2021-09-16 05:00:00,20.0,70.0,14852.0,21.1,0.0,1.1,50.0,68.0
2021-09-16 06:00:00,20.0,72.0,14853.0,20.6,0.0,0.3,0.0,71.0
2021-09-16 07:00:00,20.2,73.7,14854.0,20.9,0.0,1.6,50.0,72.0
2021-09-16 08:00:00,21.0,71.5,14855.0,22.3,0.0,1.8,70.0,65.0
2021-09-16 09:00:00,21.7,69.0,14856.0,22.7,0.0,2.7,90.0,66.0
2021-09-16 10:00:00,22.0,69.3,14857.0,22.1,0.0,2.6,90.0,70.0
2021-09-16 11:00:00,21.8,72.7,14858.0,22.8,0.0,1.8,70.0,71.0
2021-09-16 12:00:00,21.0,77.5,14859.0,22.0,0.0,2.6,50.0,75.0
2021-09-16 13:00:00,21.3,78.8,14860.0,22.5,0.0,1.7,70.0,76.0
2021-09-16 14:00:00,22.0,77.0,14861.0,23.4,0.0,3.2,70.0,72.0
2021-09-16 15:00:00,22.0,78.3,14862.0,23.1,0.0,1.6,70.0,76.0
2021-09-16 16:00:00,21.0,85.3,14863.0,21.6,0.4,1.9,70.0,87.0
2021-09-16 17:00:00,21.0,87.0,14864.0,20.9,3.3,2.2,50.0,94.0
2021-09-16 18:00:00,21.0,87.0,14865.0,20.7,3.5,1.0,70.0,94.0
2021-09-16 19:00:00,21.0,87.0,14866.0,20.7,1.2,1.4,20.0,94.0
2021-09-16 20:00:00,21.0,87.0,14867.0,20.9,0.1,0.5,20.0,93.0
2021-09-16 21:00:00,21.0,87.0,14868.0,20.7,0.0,0.0,0.0,95.0
2021-09-16 22:00:00,21.0,87.0,14869.0,20.7,0.0,1.1,360.0,95.0
2021-09-16 23:00:00,21.0,87.0,14870.0,20.9,0.0,1.6,20.0,94.0
2021-09-17 00:00:00,21.0,87.0,14871.0,21.6,0.0,1.4,50.0,88.0
2021-09-17 01:00:00,21.0,87.0,14872.0,22.0,0.0,1.8,70.0,83.0
2021-09-17 02:00:00,21.0,87.0,14873.0,22.0,0.0,1.6,50.0,84.0
2021-09-17 03:00:00,21.0,87.0,14874.0,22.1,0.0,1.2,90.0,83.0
2021-09-17 04:00:00,21.0,87.0,14875.0,22.1,0.0,1.4,70.0,83.0
2021-09-17 05:00:00,21.0,87.8,14876.0,22.7,0.0,5.1,50.0,82.0
2021-09-17 06:00:00,21.0,88.0,14877.0,23.0,0.0,5.1,50.0,82.0
2021-09-17 07:00:00,21.5,88.0,14878.0,23.4,0.0,3.3,50.0,82.0
2021-09-17 08:00:00,22.2,86.3,14879.0,24.5,0.0,3.0,50.0,79.0
2021-09-17 09:00:00,22.5,85.3,14880.0,24.3,0.0,3.4,360.0,80.0
2021-09-17 10:00:00,23.3,81.7,14881.0,26.4,0.0,1.6,50.0,74.0
2021-09-17 11:00:00,24.2,80.5,14882.0,25.2,0.0,4.5,320.0,73.0
2021-09-17 12:00:00,24.2,78.0,14883.0,28.1,0.0,3.4,360.0,67.0
2021-09-17 13:00:00,24.3,78.3,14884.0,27.9,0.0,3.4,290.0,66.0
2021-09-17 14:00:00,26.0,75.0,14885.0,28.5,0.0,2.0,290.0,64.0
2021-09-17 15:00:00,26.0,74.0,14886.0,29.6,0.0,2.8,290.0,61.0
2021-09-17 16:00:00,26.3,75.0,14887.0,27.8,0.0,3.2,360.0,66.0
2021-09-17 17:00:00,25.7,78.3,14888.0,27.9,0.0,2.1,320.0,68.0
2021-09-17 18:00:00,24.3,82.3,14889.0,26.7,0.0,2.9,270.0,75.0
2021-09-17 19:00:00,24.0,83.0,14890.0,25.5,0.0,2.9,290.0,79.0
2021-09-17 20:00:00,24.0,83.0,14891.0,24.7,0.0,1.5,200.0,81.0
2021-09-17 21:00:00,24.0,83.0,14892.0,24.3,0.0,2.3,290.0,80.0
2021-09-17 22:00:00,24.0,83.0,14893.0,23.8,0.0,0.3,0.0,82.0
2021-09-17 23:00:00,24.0,83.0,14894.0,23.5,0.0,1.4,70.0,81.0
2021-09-18 00:00:00,24.0,83.0,14895.0,23.3,0.0,0.1,0.0,77.0
2021-09-18 01:00:00,24.0,83.0,14896.0,22.7,0.0,0.9,20.0,83.0
2021-09-18 02:00:00,24.0,83.0,14897.0,22.8,0.0,1.0,50.0,77.0
2021-09-18 03:00:00,24.0,83.0,14898.0,22.4,0.0,0.3,0.0,79.0
2021-09-18 04:00:00,24.0,83.0,14899.0,21.4,0.0,0.8,20.0,86.0
2021-09-18 05:00:00,22.5,84.5,14900.0,20.3,0.0,0.6,20.0,89.0
2021-09-18 06:00:00,21.0,86.0,14901.0,20.5,0.0,0.6,90.0,91.0
2021-09-18 07:00:00,21.0,87.0,14902.0,20.4,0.0,0.8,70.0,91.0
2021-09-18 08:00:00,21.0,87.0,14903.0,21.4,0.0,0.0,0.0,88.0
2021-09-18 09:00:00,21.5,86.2,14904.0,22.6,0.0,0.0,0.0,84.0
2021-09-18 10:00:00,24.0,80.0,14905.0,24.6,0.0,0.4,0.0,76.0
2021-09-18 11:00:00,24.7,75.7,14906.0,26.0,0.0,1.4,140.0,65.0
2021-09-18 12:00:00,25.5,73.0,14907.0,27.2,0.0,2.0,110.0,63.0
2021-09-18 13:00:00,25.7,71.7,14908.0,26.1,0.0,1.8,160.0,67.0
2021-09-18 14:00:00,25.2,71.5,14909.0,26.8,0.0,2.4,180.0,62.0
2021-09-18 15:00:00,25.0,73.0,14910.0,26.4,0.0,2.2,200.0,66.0
2021-09-18 16:00:00,25.0,73.0,14911.0,25.7,0.0,1.8,160.0,68.0
2021-09-18 17:00:00,24.5,78.7,14912.0,26.0,0.0,1.9,200.0,70.0
2021-09-18 18:00:00,23.7,82.3,14913.0,24.8,0.0,1.5,230.0,73.0
2021-09-18 19:00:00,22.3,83.7,14914.0,23.1,0.0,1.0,230.0,81.0
2021-09-18 20:00:00,22.0,84.0,14915.0,22.0,0.0,0.3,0.0,86.0
2021-09-18 21:00:00,22.0,84.0,14916.0,20.6,0.0,0.8,20.0,91.0
2021-09-18 22:00:00,22.0,84.0,14917.0,20.2,0.0,0.5,70.0,95.0
2021-09-18 23:00:00,22.0,84.0,14918.0,19.6,0.0,0.0,0.0,95.0
2021-09-19 00:00:00,22.0,84.0,14919.0,19.2,0.0,0.0,0.0,96.0
2021-09-19 01:00:00,22.0,84.0,14920.0,18.7,0.0,0.5,340.0,97.0
2021-09-19 02:00:00,22.0,84.0,14921.0,18.4,0.0,0.0,0.0,97.0
2021-09-19 03:00:00,22.0,84.0,14922.0,18.1,0.0,0.1,0.0,98.0
2021-09-19 04:00:00,22.0,84.0,14923.0,17.9,0.0,0.0,0.0,98.0
2021-09-19 05:00:00,21.0,85.0,14924.0,17.7,0.0,0.0,0.0,99.0
2021-09-19 06:00:00,19.0,87.0,14925.0,17.7,0.0,0.1,0.0,99.0
2021-09-19 07:00:00,18.8,88.2,14926.0,17.7,0.0,0.3,0.0,100.0
2021-09-19 08:00:00,20.3,86.3,14927.0,18.1,0.0,0.0,0.0,100.0
2021-09-19 09:00:00,21.5,79.5,14928.0,21.7,0.0,0.0,0.0,87.0
2021-09-19 10:00:00,23.5,71.3,14929.0,24.9,0.0,1.1,110.0,68.0
2021-09-19 11:00:00,24.8,66.0,14930.0,26.3,0.0,2.9,90.0,57.0
2021-09-19 12:00:00,26.5,60.3,14931.0,26.6,0.0,3.2,110.0,53.0
2021-09-19 13:00:00,27.0,57.8,14932.0,28.4,0.0,2.7,90.0,46.0
2021-09-19 14:00:00,27.0,55.0,14933.0,27.6,0.0,2.7,90.0,50.0
2021-09-19 15:00:00,27.3,55.3,14934.0,27.5,0.0,1.9,90.0,53.0
2021-09-19 16:00:00,27.0,58.5,14935.0,27.7,0.0,2.1,90.0,53.0
2021-09-19 17:00:00,25.8,63.8,14936.0,27.2,0.0,1.8,110.0,52.0
2021-09-19 18:00:00,24.2,70.5,14937.0,25.8,0.0,2.0,110.0,59.0
2021-09-19 19:00:00,23.0,75.0,14938.0,23.3,0.0,0.4,0.0,72.0
2021-09-19 20:00:00,23.0,76.0,14939.0,20.7,0.0,0.6,50.0,84.0
2021-09-19 21:00:00,23.0,76.0,14940.0,20.1,0.0,0.6,50.0,86.0
2021-09-19 22:00:00,23.0,76.0,14941.0,19.8,0.0,0.2,0.0,88.0
2021-09-19 23:00:00,23.0,76.0,14942.0,19.0,0.0,0.4,0.0,93.0
2021-09-20 00:00:00,23.0,76.0,14943.0,18.8,0.0,0.1,0.0,93.0
2021-09-20 01:00:00,23.0,76.0,14944.0,18.5,0.0,0.0,0.0,94.0
2021-09-20 02:00:00,23.0,76.0,14945.0,18.7,0.0,0.5,70.0,95.0
2021-09-20 03:00:00,23.0,76.0,14946.0,18.1,0.0,0.5,70.0,96.0
2021-09-20 04:00:00,23.0,76.0,14947.0,18.0,0.0,0.4,0.0,97.0
2021-09-20 05:00:00,23.0,76.0,14948.0,19.3,0.0,1.2,50.0,90.0
2021-09-20 06:00:00,19.0,87.0,14949.0,19.8,0.0,2.3,70.0,87.0
2021-09-20 07:00:00,19.0,86.7,14950.0,20.6,0.0,2.3,90.0,84.0
2021-09-20 08:00:00,20.2,84.3,14951.0,22.3,0.0,2.7,110.0,77.0
2021-09-20 09:00:00,22.0,79.3,14952.0,23.5,0.0,4.4,90.0,71.0
2021-09-20 10:00:00,23.5,74.2,14953.0,24.6,0.0,4.1,90.0,68.0
2021-09-20 11:00:00,25.0,71.2,14954.0,25.9,0.0,4.1,90.0,66.0
2021-09-20 12:00:00,25.0,71.0,14955.0,26.5,0.0,4.5,90.0,64.0
2021-09-20 13:00:00,25.0,72.3,14956.0,26.8,0.0,4.5,90.0,64.0
2021-09-20 14:00:00,25.0,73.5,14957.0,27.2,0.0,3.8,90.0,64.0
2021-09-20 15:00:00,25.3,72.7,14958.0,27.1,0.0,4.6,90.0,66.0
2021-09-20 16:00:00,25.0,72.0,14959.0,26.1,0.0,3.5,110.0,70.0
2021-09-20 17:00:00,25.0,74.0,14960.0,25.8,0.0,4.6,110.0,73.0
2021-09-20 18:00:00,24.0,79.0,14961.0,25.0,0.0,3.3,110.0,76.0
2021-09-20 19:00:00,24.0,81.0,14962.0,24.0,0.0,2.5,110.0,83.0
2021-09-20 20:00:00,24.0,81.0,14963.0,24.6,0.0,2.3,140.0,80.0
2021-09-20 21:00:00,24.0,81.0,14964.0,24.2,0.0,2.1,110.0,82.0
2021-09-20 22:00:00,24.0,81.0,14965.0,24.8,0.0,1.7,110.0,80.0
2021-09-20 23:00:00,24.0,81.0,14966.0,25.1,0.0,2.9,160.0,79.0
2021-09-21 00:00:00,24.0,81.0,14967.0,24.8,0.0,3.8,140.0,79.0
2021-09-21 01:00:00,24.0,81.0,14968.0,24.9,0.0,3.4,140.0,80.0
2021-09-21 02:00:00,24.0,81.0,14969.0,25.1,0.0,2.9,140.0,81.0
2021-09-21 03:00:00,24.0,81.0,14970.0,25.6,0.0,3.1,160.0,78.0
2021-09-21 04:00:00,24.0,81.0,14971.0,25.3,0.0,4.1,160.0,82.0
2021-09-21 05:00:00,24.0,81.0,14972.0,24.7,2.6,2.1,180.0,87.0
2021-09-21 06:00:00,22.3,88.5,14973.0,22.6,19.8,3.1,250.0,92.0
2021-09-21 07:00:00,22.0,90.0,14974.0,22.0,0.9,1.4,270.0,96.0
2021-09-21 08:00:00,22.0,90.0,14975.0,21.7,0.1,2.5,250.0,90.0
2021-09-21 09:00:00,20.8,89.3,14976.0,20.8,2.3,1.3,250.0,91.0
2021-09-21 10:00:00,21.5,89.5,14977.0,22.0,0.3,0.5,230.0,87.0
2021-09-21 11:00:00,22.0,87.0,14978.0,22.9,0.0,1.3,230.0,84.0
2021-09-21 12:00:00,23.2,84.0,14979.0,23.6,0.0,1.7,230.0,82.0
2021-09-21 13:00:00,24.0,79.8,14980.0,26.0,0.0,1.3,200.0,76.0
2021-09-21 14:00:00,24.2,78.0,14981.0,25.7,0.0,2.5,250.0,68.0
2021-09-21 19:00:00,22.0,82.0,14986.0,23.3,0.0,2.4,270.0,76.0
2021-09-21 20:00:00,22.0,82.0,14987.0,21.1,0.0,1.0,140.0,89.0
2021-09-21 21:00:00,22.0,82.0,14988.0,19.9,0.0,0.4,0.0,95.0
2021-09-21 22:00:00,22.0,82.0,14989.0,19.3,0.0,0.2,0.0,97.0
2021-09-21 23:00:00,22.0,82.0,14990.0,19.1,0.0,0.1,0.0,98.0
2021-09-22 00:00:00,22.0,82.0,14991.0,18.9,0.0,0.0,0.0,99.0
2021-09-22 01:00:00,22.0,82.0,14992.0,18.6,0.0,0.1,0.0,99.0
2021-09-22 02:00:00,22.0,82.0,14993.0,18.2,0.0,0.1,0.0,100.0
2021-09-22 03:00:00,22.0,82.0,14994.0,18.0,0.0,0.5,110.0,100.0
2021-09-22 04:00:00,22.0,82.0,14995.0,18.2,0.0,0.0,0.0,100.0
2021-09-22 05:00:00,22.0,82.0,14996.0,18.4,0.0,0.7,70.0,100.0
2021-09-22 06:00:00,21.0,86.5,14997.0,19.0,0.0,0.0,0.0,99.0
2021-09-22 07:00:00,20.5,92.5,14998.0,19.6,0.0,0.0,0.0,98.0
2021-09-22 08:00:00,22.0,92.5,14999.0,20.6,0.0,0.1,0.0,95.0
2021-09-22 09:00:00,23.3,90.0,15000.0,24.2,0.0,0.1,0.0,86.0
2021-09-22 10:00:00,24.2,86.7,15001.0,26.2,0.0,1.5,230.0,77.0
2021-09-22 11:00:00,25.8,79.7,15002.0,27.2,0.0,0.7,200.0,71.0
2021-09-22 12:00:00,26.5,74.3,15003.0,28.8,0.0,3.4,270.0,59.0
2021-09-22 13:00:00,27.3,69.3,15004.0,29.3,0.0,3.3,270.0,58.0
2021-09-22 14:00:00,27.7,64.8,15005.0,29.8,0.0,4.3,250.0,53.0
2021-09-22 15:00:00,28.0,63.3,15006.0,30.2,0.0,2.9,270.0,50.0
2021-09-22 16:00:00,27.3,68.5,15007.0,29.3,0.0,3.8,250.0,54.0
2021-09-22 17:00:00,26.5,73.0,15008.0,28.6,0.0,3.1,250.0,60.0
2021-09-22 18:00:00,25.0,78.7,15009.0,27.1,0.0,2.8,270.0,72.0
2021-09-22 19:00:00,25.0,81.0,15010.0,25.8,0.0,1.7,270.0,77.0
2021-09-22 20:00:00,25.0,81.0,15011.0,25.3,0.0,2.9,270.0,79.0
2021-09-22 21:00:00,25.0,81.0,15012.0,23.9,0.0,1.7,340.0,79.0
2021-09-22 22:00:00,25.0,81.0,15013.0,23.6,0.0,1.3,320.0,72.0
