,tm,ta,rn,ws,wd,hm
3614,2021-08-14 14:00:00,26.5,0.0,2.4,70,71
3615,2021-08-14 15:00:00,28.2,0.0,3.0,90,64
3616,2021-08-14 16:00:00,26.9,0.0,2.3,90,66
3617,2021-08-14 17:00:00,26.3,0.0,1.6,70,68
3618,2021-08-14 18:00:00,25.9,0.0,0.2,0,70
3619,2021-08-14 19:00:00,24.3,0.0,1.1,20,84
3620,2021-08-14 20:00:00,22.6,0.0,0.9,360,89
3621,2021-08-14 21:00:00,22.1,0.0,0.0,0,92
3622,2021-08-14 22:00:00,21.3,0.0,0.3,0,94
3623,2021-08-14 23:00:00,20.8,0.0,0.7,20,96
3624,2021-08-15 00:00:00,20.7,0.0,0.1,0,98
3625,2021-08-15 01:00:00,20.6,0.0,0.0,0,97
3626,2021-08-15 02:00:00,20.3,0.0,0.0,0,99
3627,2021-08-15 03:00:00,20.1,0.0,0.0,0,99
3628,2021-08-15 04:00:00,20.1,0.0,0.2,0,99
3629,2021-08-15 05:00:00,20.1,0.0,0.2,0,99
3630,2021-08-15 06:00:00,19.8,0.0,0.1,0,100
3631,2021-08-15 07:00:00,20.6,0.0,0.0,0,100
3632,2021-08-15 08:00:00,22.0,0.0,0.8,110,94
3633,2021-08-15 09:00:00,24.5,0.0,0.5,250,85
3634,2021-08-15 10:00:00,27.8,0.0,0.8,110,68
3635,2021-08-15 11:00:00,28.1,0.0,3.0,90,60
3636,2021-08-15 12:00:00,28.2,0.0,2.7,90,62
3637,2021-08-15 13:00:00,29.3,0.0,2.2,70,58
3638,2021-08-15 14:00:00,29.8,0.0,2.3,110,56
3639,2021-08-15 15:00:00,30.0,0.0,1.9,110,58
3640,2021-08-15 16:00:00,28.8,0.0,2.1,160,64
3641,2021-08-15 17:00:00,29.2,0.0,2.1,90,59
3642,2021-08-15 18:00:00,27.9,0.0,1.4,180,69
3643,2021-08-15 19:00:00,26.5,0.0,0.7,200,73
3644,2021-08-15 20:00:00,25.0,0.0,0.9,50,83
3645,2021-08-15 21:00:00,24.4,0.0,0.1,0,87
3646,2021-08-15 22:00:00,24.7,0.0,0.9,50,85
3647,2021-08-15 23:00:00,25.1,0.0,1.9,70,81
3648,2021-08-16 00:00:00,25.1,0.0,1.9,70,78
3649,2021-08-16 01:00:00,24.8,0.0,1.1,70,77
3650,2021-08-16 02:00:00,24.5,0.0,1.9,70,78
3651,2021-08-16 03:00:00,23.6,0.0,0.8,90,82
3652,2021-08-16 04:00:00,22.8,0.0,0.0,0,86
3653,2021-08-16 05:00:00,23.0,0.0,0.4,0,84
3654,2021-08-16 06:00:00,23.0,0.0,0.1,0,84
3655,2021-08-16 07:00:00,23.7,0.0,0.7,90,81
3656,2021-08-16 08:00:00,25.0,0.0,1.4,90,74
3657,2021-08-16 09:00:00,26.3,0.0,3.1,110,70
3658,2021-08-16 10:00:00,27.4,0.0,3.8,90,64
3659,2021-08-16 11:00:00,28.6,0.0,3.3,90,60
3660,2021-08-16 12:00:00,28.8,0.0,3.9,110,61
3661,2021-08-16 13:00:00,28.7,0.0,4.7,110,60
3662,2021-08-16 14:00:00,29.7,0.0,4.8,110,59
3663,2021-08-16 15:00:00,28.7,0.0,3.6,110,60
3664,2021-08-16 16:00:00,28.6,0.0,3.4,110,63
3665,2021-08-16 17:00:00,28.5,0.0,2.5,110,65
3666,2021-08-16 18:00:00,27.8,0.0,2.4,110,67
3667,2021-08-16 19:00:00,26.6,0.0,1.6,70,70
3668,2021-08-16 20:00:00,25.7,0.0,1.9,90,73
3669,2021-08-16 21:00:00,25.2,0.0,1.2,50,75
3670,2021-08-16 22:00:00,24.6,0.0,1.2,50,78
3671,2021-08-16 23:00:00,24.3,0.0,0.3,0,82
3672,2021-08-17 00:00:00,24.2,0.0,0.8,50,79
3673,2021-08-17 01:00:00,23.3,0.0,0.7,140,84
3674,2021-08-17 02:00:00,23.5,0.0,0.6,340,77
3675,2021-08-17 03:00:00,22.9,0.0,0.0,0,82
3676,2021-08-17 04:00:00,22.4,0.0,0.7,90,86
3677,2021-08-17 05:00:00,22.0,0.0,0.3,0,87
3678,2021-08-17 06:00:00,21.4,0.0,0.4,0,90
3679,2021-08-17 07:00:00,21.2,0.0,0.5,360,91
3680,2021-08-17 08:00:00,24.7,0.0,0.6,200,74
3681,2021-08-17 09:00:00,27.1,0.0,1.0,160,68
3682,2021-08-17 10:00:00,28.3,0.0,1.0,340,65
3683,2021-08-17 11:00:00,28.8,0.0,2.0,270,58
3684,2021-08-17 12:00:00,29.4,0.0,3.0,50,55
3685,2021-08-17 13:00:00,29.8,0.0,2.4,290,55
3686,2021-08-17 14:00:00,30.2,0.0,2.8,270,53
3687,2021-08-17 15:00:00,30.7,0.0,2.7,50,53
3688,2021-08-17 16:00:00,30.3,0.0,1.1,340,54
3689,2021-08-17 17:00:00,29.1,0.0,2.2,200,65
3690,2021-08-17 18:00:00,27.5,0.0,1.7,200,68
3691,2021-08-17 19:00:00,26.5,0.0,1.8,250,73
3692,2021-08-17 20:00:00,24.9,0.0,1.4,20,82
3693,2021-08-17 21:00:00,25.3,0.0,0.0,0,80
3694,2021-08-17 22:00:00,25.1,0.0,0.4,0,83
3695,2021-08-17 23:00:00,24.0,0.5,2.0,20,93
3696,2021-08-18 00:00:00,22.2,8.9,1.5,320,96
3697,2021-08-18 01:00:00,22.3,2.7,0.1,0,97
3698,2021-08-18 02:00:00,21.6,0.0,0.0,0,98
3699,2021-08-18 03:00:00,21.6,0.0,0.9,290,98
3700,2021-08-18 04:00:00,21.5,0.0,0.0,0,99
3701,2021-08-18 05:00:00,21.3,0.0,0.0,0,99
3702,2021-08-18 06:00:00,21.4,0.0,0.0,0,99
3703,2021-08-18 07:00:00,21.9,0.0,0.0,0,99
3704,2021-08-18 08:00:00,24.0,0.0,0.3,0,86
3705,2021-08-18 09:00:00,25.5,0.0,1.9,70,72
3706,2021-08-18 10:00:00,26.9,0.0,1.9,70,66
3707,2021-08-18 11:00:00,28.2,0.0,1.5,90,60
3708,2021-08-18 12:00:00,29.2,0.0,0.9,200,61
3709,2021-08-18 13:00:00,29.6,0.0,2.3,140,56
3710,2021-08-18 14:00:00,30.6,0.0,1.6,110,52
3711,2021-08-18 15:00:00,28.4,0.0,2.5,200,64
3712,2021-08-18 16:00:00,24.2,0.0,2.9,320,80
3713,2021-08-18 17:00:00,21.2,0.0,2.2,110,91
3714,2021-08-18 18:00:00,21.3,0.7,1.3,90,95
3715,2021-08-18 19:00:00,21.1,0.0,0.9,110,95
3716,2021-08-18 20:00:00,21.0,0.0,1.0,50,96
3717,2021-08-18 21:00:00,20.6,0.0,0.0,0,96
3718,2021-08-18 22:00:00,20.3,0.0,0.0,0,97
3719,2021-08-18 23:00:00,20.0,0.0,0.2,0,98
3720,2021-08-19 00:00:00,20.0,0.0,0.4,0,98
3721,2021-08-19 01:00:00,19.6,0.0,0.6,20,99
3722,2021-08-19 02:00:00,19.5,0.0,0.5,50,99
3723,2021-08-19 03:00:00,19.1,0.0,0.8,90,100
3724,2021-08-19 04:00:00,19.0,0.0,0.7,250,100
3725,2021-08-19 05:00:00,19.0,0.0,0.3,0,100
3726,2021-08-19 06:00:00,19.0,0.0,0.0,0,100
3727,2021-08-19 07:00:00,19.0,0.0,0.3,0,100
3728,2021-08-19 08:00:00,19.9,0.0,0.8,50,100
3729,2021-08-19 09:00:00,22.9,0.0,0.4,0,89
3730,2021-08-19 10:00:00,25.6,0.0,0.8,70,76
3731,2021-08-19 11:00:00,28.4,0.0,1.4,140,60
3732,2021-08-19 12:00:00,29.2,0.0,1.5,160,57
3733,2021-08-19 13:00:00,29.5,0.0,2.1,160,60
3734,2021-08-19 14:00:00,27.4,0.0,3.2,270,70
3735,2021-08-19 15:00:00,24.5,0.0,2.3,270,82
3736,2021-08-19 16:00:00,27.0,0.0,2.1,270,71
3737,2021-08-19 17:00:00,27.6,0.0,1.8,270,67
3738,2021-08-19 18:00:00,26.4,0.0,1.7,320,73
3739,2021-08-19 19:00:00,24.7,0.0,0.7,340,83
3740,2021-08-19 20:00:00,23.2,0.0,0.4,0,89
3741,2021-08-19 21:00:00,22.4,0.0,0.8,20,91
3742,2021-08-19 22:00:00,22.0,0.0,0.9,50,93
3743,2021-08-19 23:00:00,21.8,0.0,0.1,0,96
3744,2021-08-20 00:00:00,21.8,0.0,0.6,270,96
3745,2021-08-20 01:00:00,20.9,0.0,0.4,0,97
3746,2021-08-20 02:00:00,21.0,0.0,0.3,0,97
3747,2021-08-20 03:00:00,20.8,0.0,0.1,0,98
3748,2021-08-20 04:00:00,20.6,0.0,0.0,0,99
3749,2021-08-20 05:00:00,20.4,0.0,0.1,0,99
3750,2021-08-20 06:00:00,20.5,0.0,0.1,0,99
3751,2021-08-20 07:00:00,21.2,0.0,0.8,90,98
3752,2021-08-20 08:00:00,24.9,0.0,1.1,90,88
3753,2021-08-20 09:00:00,26.1,0.0,2.8,90,79
3754,2021-08-20 10:00:00,28.0,0.0,3.3,90,73
3755,2021-08-20 11:00:00,28.1,0.0,2.9,70,69
3756,2021-08-20 12:00:00,28.9,0.0,3.0,140,63
3757,2021-08-20 13:00:00,29.2,0.0,3.8,90,63
3758,2021-08-20 14:00:00,29.7,0.0,3.9,140,60
3759,2021-08-20 15:00:00,30.0,0.0,3.8,110,64
3760,2021-08-20 16:00:00,28.0,0.0,3.3,110,65
3761,2021-08-20 17:00:00,28.0,0.0,2.9,110,68
3762,2021-08-20 18:00:00,26.8,0.0,2.0,110,75
3763,2021-08-20 19:00:00,26.0,0.0,2.3,110,81
3764,2021-08-20 20:00:00,25.9,0.0,2.5,90,82
3765,2021-08-20 21:00:00,25.8,0.0,2.4,90,85
3766,2021-08-20 22:00:00,25.6,0.0,2.2,90,89
3767,2021-08-20 23:00:00,25.3,1.6,1.9,110,91
3768,2021-08-21 00:00:00,25.1,0.0,0.3,0,92
3769,2021-08-21 01:00:00,24.5,0.0,0.7,50,95
3770,2021-08-21 02:00:00,24.3,0.0,1.2,50,95
3771,2021-08-21 03:00:00,24.5,0.0,0.7,360,95
3772,2021-08-21 04:00:00,25.2,0.0,0.9,90,92
3773,2021-08-21 05:00:00,25.6,0.0,0.7,140,87
3774,2021-08-21 06:00:00,25.4,0.0,0.6,110,91
3775,2021-08-21 07:00:00,25.1,1.9,0.9,110,94
3776,2021-08-21 08:00:00,26.0,0.6,0.9,180,89
3777,2021-08-21 09:00:00,25.3,0.9,3.0,200,95
3778,2021-08-21 10:00:00,23.7,13.2,2.3,230,94
3779,2021-08-21 11:00:00,23.4,4.8,1.0,230,97
3780,2021-08-21 12:00:00,24.6,4.8,2.7,230,99
3781,2021-08-21 13:00:00,23.4,0.6,1.4,230,90
3782,2021-08-21 14:00:00,23.3,0.2,1.7,230,95
3783,2021-08-21 15:00:00,23.9,0.6,1.0,180,96
3784,2021-08-21 16:00:00,24.0,0.4,1.6,200,95
3785,2021-08-21 17:00:00,24.8,0.3,1.6,200,98
3786,2021-08-21 18:00:00,25.0,0.0,1.3,180,97
3787,2021-08-21 19:00:00,24.3,7.9,3.1,250,97
3788,2021-08-21 20:00:00,24.7,0.5,2.0,270,94
3789,2021-08-21 21:00:00,23.9,0.0,0.5,110,98
3790,2021-08-21 22:00:00,23.5,0.0,0.2,0,99
3791,2021-08-21 23:00:00,23.0,0.0,0.1,0,100
3792,2021-08-22 00:00:00,22.7,0.0,0.2,0,100
3793,2021-08-22 01:00:00,22.8,0.0,0.3,0,100
3794,2021-08-22 02:00:00,22.6,0.0,0.5,140,100
3795,2021-08-22 03:00:00,22.7,0.0,0.4,0,100
3796,2021-08-22 04:00:00,22.2,0.0,0.0,0,100
3797,2021-08-22 05:00:00,22.1,0.0,0.3,0,100
3798,2021-08-22 06:00:00,21.9,0.0,0.0,0,100
3799,2021-08-22 07:00:00,21.9,0.0,0.2,0,100
3800,2021-08-22 08:00:00,22.5,0.0,0.7,90,100
3801,2021-08-22 09:00:00,24.2,0.0,0.5,360,99
3802,2021-08-22 10:00:00,26.8,0.0,1.7,200,84
3803,2021-08-22 11:00:00,29.0,0.0,1.7,160,74
3804,2021-08-22 12:00:00,28.9,0.0,1.7,200,68
3805,2021-08-22 13:00:00,29.3,0.0,1.8,180,68
3806,2021-08-22 14:00:00,30.0,0.0,1.8,230,65
3807,2021-08-22 15:00:00,29.9,0.0,1.7,200,64
3808,2021-08-22 16:00:00,29.6,0.0,1.7,200,65
3809,2021-08-22 17:00:00,28.8,0.0,1.9,200,71
3810,2021-08-22 18:00:00,28.0,0.0,1.9,200,75
3811,2021-08-22 19:00:00,26.5,0.0,1.6,230,85
3812,2021-08-22 20:00:00,25.8,0.0,0.6,230,89
3813,2021-08-22 21:00:00,25.4,0.0,0.7,50,90
3814,2021-08-22 22:00:00,24.7,0.0,0.6,90,95
3815,2021-08-22 23:00:00,24.6,0.0,1.3,20,95
3816,2021-08-23 00:00:00,24.4,0.0,0.8,90,97
3817,2021-08-23 01:00:00,24.4,0.1,0.7,70,98
3818,2021-08-23 02:00:00,24.3,0.1,0.8,360,98
3819,2021-08-23 03:00:00,24.3,0.6,0.1,0,98
3820,2021-08-23 04:00:00,24.1,0.3,0.9,110,99
3821,2021-08-23 05:00:00,23.9,0.9,0.0,0,99
3822,2021-08-23 06:00:00,23.9,0.1,0.0,0,100
3823,2021-08-23 07:00:00,24.0,0.0,0.8,20,99
3824,2021-08-23 08:00:00,24.8,0.0,1.2,70,95
3825,2021-08-23 09:00:00,25.4,0.2,2.0,70,94
3826,2021-08-23 10:00:00,26.8,0.0,2.6,70,89
3827,2021-08-23 11:00:00,26.1,0.0,2.5,70,93
3828,2021-08-23 12:00:00,27.1,0.3,2.9,70,88
3829,2021-08-23 13:00:00,26.5,0.0,2.2,70,93
3830,2021-08-23 14:00:00,28.4,0.0,2.8,110,84
3831,2021-08-23 15:00:00,28.5,0.0,3.4,110,78
3832,2021-08-23 16:00:00,27.7,0.0,3.4,110,83
3833,2021-08-23 17:00:00,27.0,0.0,2.5,110,87
3834,2021-08-23 18:00:00,27.1,0.1,2.8,110,85
3835,2021-08-23 19:00:00,24.6,11.4,2.4,70,96
3836,2021-08-23 20:00:00,24.4,2.9,1.2,50,99
3837,2021-08-23 21:00:00,24.7,1.8,2.7,50,96
3838,2021-08-23 22:00:00,24.3,0.3,0.2,0,97
3839,2021-08-23 23:00:00,24.5,0.0,1.9,320,95
3840,2021-08-24 00:00:00,24.3,0.0,1.4,270,98
3841,2021-08-24 01:00:00,24.1,0.8,0.6,250,99
3842,2021-08-24 02:00:00,24.1,0.3,0.0,0,100
3843,2021-08-24 03:00:00,24.3,0.3,0.8,50,100
3844,2021-08-24 04:00:00,25.1,0.0,0.2,0,99
3845,2021-08-24 05:00:00,25.5,0.8,0.4,0,99
3846,2021-08-24 06:00:00,26.8,0.0,3.1,200,95
3847,2021-08-24 07:00:00,26.7,0.0,2.0,200,95
3848,2021-08-24 08:00:00,26.8,0.6,4.4,200,95
3849,2021-08-24 09:00:00,27.3,4.7,3.1,250,93
3850,2021-08-24 10:00:00,27.0,0.3,3.4,230,90
3851,2021-08-24 11:00:00,27.8,0.0,3.8,230,90
3852,2021-08-24 12:00:00,28.4,0.0,4.5,230,86
3853,2021-08-24 13:00:00,27.8,0.0,4.5,230,88
3854,2021-08-24 14:00:00,30.4,0.0,5.1,230,70
3855,2021-08-24 15:00:00,30.0,0.0,3.6,250,71
3856,2021-08-24 16:00:00,28.3,0.0,3.6,270,76
3857,2021-08-24 17:00:00,27.8,0.0,2.8,230,78
3858,2021-08-24 18:00:00,27.1,0.0,2.2,230,83
3859,2021-08-24 19:00:00,26.4,0.0,1.5,230,88
3860,2021-08-24 20:00:00,26.5,0.0,2.3,270,86
3861,2021-08-24 21:00:00,26.0,0.0,1.2,270,90
3862,2021-08-24 22:00:00,25.7,0.0,1.0,250,93
3863,2021-08-24 23:00:00,24.8,0.0,0.5,20,97
3864,2021-08-25 00:00:00,24.8,0.0,0.0,0,96
3865,2021-08-25 01:00:00,24.6,0.0,0.5,340,98
3866,2021-08-25 02:00:00,24.5,1.7,1.3,110,99
3867,2021-08-25 03:00:00,24.5,1.0,0.0,0,100
3868,2021-08-25 04:00:00,24.6,0.0,0.0,0,100
3869,2021-08-25 05:00:00,24.2,0.0,1.1,90,100
3870,2021-08-25 06:00:00,24.1,0.0,0.8,90,100
3871,2021-08-25 07:00:00,24.1,1.9,0.9,110,100
3872,2021-08-25 08:00:00,24.5,0.3,0.7,290,100
3873,2021-08-25 09:00:00,24.7,4.2,0.1,0,100
3874,2021-08-25 10:00:00,24.3,9.3,0.7,70,100
3875,2021-08-25 11:00:00,25.6,1.5,2.1,90,94
3876,2021-08-25 12:00:00,26.4,0.0,1.0,110,88
3877,2021-08-25 13:00:00,25.2,3.0,1.8,180,92
3878,2021-08-25 14:00:00,26.5,0.0,1.9,140,89
3879,2021-08-25 15:00:00,27.1,0.0,0.9,90,87
3880,2021-08-25 16:00:00,27.3,0.0,0.9,200,87
3881,2021-08-25 17:00:00,27.4,0.0,0.9,180,88
3882,2021-08-25 18:00:00,27.1,0.0,1.2,250,92
3883,2021-08-25 19:00:00,26.1,2.4,0.2,0,99
3884,2021-08-25 20:00:00,26.1,1.2,0.1,0,99
3885,2021-08-25 21:00:00,25.7,0.0,1.6,250,96
3886,2021-08-25 22:00:00,25.5,0.0,1.0,270,94
3887,2021-08-25 23:00:00,25.3,0.0,1.2,270,92
3888,2021-08-26 00:00:00,24.9,0.0,1.4,270,95
3889,2021-08-26 01:00:00,24.8,0.0,0.6,250,97
3890,2021-08-26 02:00:00,25.0,0.0,1.4,270,95
3891,2021-08-26 03:00:00,23.5,0.0,0.0,0,99
3892,2021-08-26 04:00:00,22.8,0.0,0.0,0,100
3893,2021-08-26 05:00:00,22.6,0.0,0.6,50,100
3894,2021-08-26 06:00:00,22.2,0.0,0.1,0,100
3895,2021-08-26 07:00:00,22.4,0.0,0.3,0,100
3896,2021-08-26 08:00:00,23.4,0.0,0.0,0,100
3897,2021-08-26 09:00:00,25.4,0.0,1.9,110,89
3898,2021-08-26 10:00:00,27.1,0.0,1.0,110,76
3899,2021-08-26 11:00:00,28.6,0.0,1.5,200,73
3900,2021-08-26 12:00:00,29.5,0.0,1.7,180,65
3901,2021-08-26 13:00:00,30.9,0.0,1.9,180,58
3902,2021-08-26 14:00:00,30.5,0.0,1.9,200,57
3903,2021-08-26 15:00:00,30.7,0.0,1.6,200,61
3904,2021-08-26 16:00:00,31.0,0.0,1.9,200,60
3905,2021-08-26 17:00:00,29.9,0.0,1.9,200,62
3906,2021-08-26 18:00:00,29.0,0.0,0.8,230,69
3907,2021-08-26 19:00:00,27.3,0.0,0.5,110,72
3908,2021-08-26 20:00:00,25.7,0.0,0.2,0,88
3909,2021-08-26 21:00:00,25.0,0.0,0.6,50,92
3910,2021-08-26 22:00:00,23.9,0.0,0.7,70,94
3911,2021-08-26 23:00:00,23.6,0.0,0.2,0,95
3912,2021-08-27 00:00:00,23.4,0.0,0.8,90,95
3913,2021-08-27 01:00:00,23.0,0.0,1.2,110,96
3914,2021-08-27 02:00:00,23.1,0.0,0.9,160,96
3915,2021-08-27 03:00:00,22.6,0.0,0.0,0,97
3916,2021-08-27 04:00:00,22.7,0.7,0.4,0,99
3917,2021-08-27 05:00:00,22.7,1.4,0.4,0,100
3918,2021-08-27 06:00:00,22.7,0.2,0.2,0,99
3919,2021-08-27 07:00:00,23.2,0.1,0.5,360,99
3920,2021-08-27 08:00:00,26.9,0.0,0.9,270,93
3921,2021-08-27 09:00:00,28.0,0.0,1.8,230,86
3922,2021-08-27 10:00:00,28.7,0.0,2.8,250,77
3923,2021-08-27 11:00:00,29.5,0.0,2.7,200,77
3924,2021-08-27 12:00:00,29.0,0.0,3.3,200,78
3925,2021-08-27 13:00:00,28.8,0.0,3.1,200,79
3926,2021-08-27 14:00:00,28.0,0.0,2.7,230,87
3927,2021-08-27 15:00:00,27.0,1.2,3.1,230,89
3928,2021-08-27 16:00:00,26.9,5.8,2.9,230,92
3929,2021-08-27 17:00:00,27.3,0.0,2.5,230,90
3930,2021-08-27 18:00:00,27.0,0.0,2.1,230,89
3931,2021-08-27 19:00:00,25.3,0.0,2.3,320,89
3932,2021-08-27 20:00:00,24.1,0.0,2.2,70,93
3933,2021-08-27 21:00:00,23.8,0.3,0.5,290,95
3934,2021-08-27 22:00:00,23.5,0.0,0.8,110,97
3935,2021-08-27 23:00:00,23.3,0.0,0.4,0,99
3936,2021-08-28 00:00:00,23.5,0.0,0.0,0,99
3937,2021-08-28 01:00:00,23.5,0.0,0.9,50,96
3938,2021-08-28 02:00:00,23.4,0.0,0.7,20,99
3939,2021-08-28 03:00:00,23.1,0.0,1.0,340,97
3940,2021-08-28 04:00:00,22.9,0.0,1.7,50,95
3941,2021-08-28 05:00:00,22.8,0.0,0.3,0,97
3942,2021-08-28 06:00:00,22.8,0.0,0.3,0,97
3943,2021-08-28 07:00:00,22.8,0.0,0.2,0,99
3944,2021-08-28 08:00:00,23.1,0.0,0.2,0,95
3945,2021-08-28 09:00:00,24.0,0.0,0.3,0,90
3946,2021-08-28 10:00:00,26.0,0.0,0.7,200,82
3947,2021-08-28 11:00:00,27.6,0.0,1.3,140,69
3948,2021-08-28 12:00:00,29.5,0.0,1.1,180,61
3949,2021-08-28 13:00:00,30.0,0.0,1.6,230,61
3950,2021-08-28 14:00:00,29.4,0.0,1.2,180,70
3951,2021-08-28 15:00:00,25.8,0.5,2.6,200,90
3952,2021-08-28 16:00:00,27.8,0.9,0.4,0,75
3953,2021-08-28 17:00:00,28.1,0.0,0.8,200,75
3954,2021-08-28 18:00:00,27.1,0.0,1.6,290,81
3955,2021-08-28 19:00:00,25.9,0.0,0.4,0,91
3956,2021-08-28 20:00:00,25.1,0.0,0.4,0,93
3957,2021-08-28 21:00:00,24.5,0.0,0.8,50,95
3958,2021-08-28 22:00:00,24.4,0.0,0.0,0,96
3959,2021-08-28 23:00:00,23.8,0.0,0.1,0,98
3960,2021-08-29 00:00:00,23.3,0.0,0.6,20,99
3961,2021-08-29 01:00:00,23.4,0.0,0.0,0,99
3962,2021-08-29 02:00:00,23.2,0.0,0.1,0,99
3963,2021-08-29 03:00:00,23.6,0.0,0.1,0,99
3964,2021-08-29 04:00:00,23.8,0.0,0.1,0,99
3965,2021-08-29 05:00:00,23.8,1.3,0.5,50,100
3966,2021-08-29 06:00:00,24.7,0.0,0.3,0,100
3967,2021-08-29 07:00:00,25.1,0.0,0.4,0,99
3968,2021-08-29 08:00:00,25.6,0.3,0.4,0,99
3969,2021-08-29 09:00:00,27.4,0.0,2.4,230,88
3970,2021-08-29 10:00:00,29.3,0.0,3.9,230,78
3971,2021-08-29 11:00:00,29.4,0.0,3.3,230,74
3972,2021-08-29 12:00:00,28.9,0.0,3.3,230,77
3973,2021-08-29 13:00:00,28.4,0.3,2.0,250,87
3974,2021-08-29 14:00:00,27.4,2.7,2.3,270,90
3975,2021-08-29 15:00:00,29.2,0.0,2.2,200,80
3976,2021-08-29 16:00:00,28.2,0.0,2.5,230,85
3977,2021-08-29 17:00:00,27.5,0.0,2.3,230,90
3978,2021-08-29 18:00:00,27.2,2.1,1.1,250,92
3979,2021-08-29 19:00:00,26.6,0.0,0.8,230,94
3980,2021-08-29 20:00:00,25.9,0.0,0.6,340,97
3981,2021-08-29 21:00:00,26.2,0.0,0.7,250,94
3982,2021-08-29 22:00:00,26.1,0.0,1.3,250,92
3983,2021-08-29 23:00:00,25.6,0.0,0.5,250,95
3984,2021-08-30 00:00:00,25.1,0.0,1.0,250,96
3985,2021-08-30 01:00:00,24.4,0.0,0.0,0,98
3986,2021-08-30 02:00:00,24.1,0.0,0.2,0,99
3987,2021-08-30 03:00:00,24.0,0.0,0.9,110,100
3988,2021-08-30 04:00:00,23.7,0.0,0.1,0,100
3989,2021-08-30 05:00:00,23.8,0.0,0.0,0,99
3990,2021-08-30 06:00:00,23.5,0.0,0.0,0,100
3991,2021-08-30 07:00:00,23.7,0.0,0.0,0,100
3992,2021-08-30 08:00:00,25.0,0.0,0.0,0,95
3993,2021-08-30 09:00:00,26.8,0.0,0.0,0,84
3994,2021-08-30 10:00:00,28.7,0.0,0.9,320,74
3995,2021-08-30 11:00:00,30.2,0.0,1.2,70,65
3996,2021-08-30 12:00:00,29.9,0.0,1.1,250,67
3997,2021-08-30 13:00:00,30.2,0.0,1.8,180,68
3998,2021-08-30 14:00:00,30.9,0.0,2.0,200,68
3999,2021-08-30 15:00:00,30.1,0.0,1.8,200,70
4000,2021-08-30 16:00:00,29.6,0.0,2.1,200,75
4001,2021-08-30 17:00:00,28.8,0.0,2.3,200,80
4002,2021-08-30 18:00:00,28.1,0.0,3.1,290,74
4003,2021-08-30 19:00:00,26.7,0.0,2.9,290,78
4004,2021-08-30 20:00:00,25.4,0.0,1.7,340,86
4005,2021-08-30 21:00:00,25.0,0.0,0.8,160,89
4006,2021-08-30 22:00:00,24.2,0.0,0.7,70,94
4007,2021-08-30 23:00:00,24.0,0.0,0.5,50,95
4008,2021-08-31 00:00:00,23.2,0.0,0.6,20,97
4009,2021-08-31 01:00:00,23.0,0.0,0.3,0,98
4010,2021-08-31 02:00:00,22.8,0.0,0.3,0,98
4011,2021-08-31 03:00:00,22.8,0.0,0.1,0,99
4012,2021-08-31 04:00:00,22.8,0.0,0.0,0,98
4013,2021-08-31 05:00:00,22.6,0.0,0.0,0,99
4014,2021-08-31 06:00:00,23.0,0.0,0.4,0,99
4015,2021-08-31 07:00:00,23.2,0.0,0.1,0,99
4016,2021-08-31 08:00:00,24.8,0.0,0.3,0,94
4017,2021-08-31 09:00:00,26.3,0.0,0.6,340,83
4018,2021-08-31 10:00:00,28.8,0.0,1.0,180,68
4019,2021-08-31 11:00:00,30.2,0.0,2.0,200,65
4020,2021-08-31 12:00:00,31.0,0.0,2.1,200,65
4021,2021-08-31 13:00:00,30.4,0.0,2.7,200,63
4022,2021-08-31 14:00:00,31.0,0.0,2.9,200,65
4023,2021-08-31 15:00:00,31.0,0.0,2.3,180,64
4024,2021-08-31 16:00:00,29.9,0.0,2.7,200,69
4025,2021-08-31 17:00:00,29.0,0.0,1.5,200,73
4026,2021-08-31 18:00:00,28.0,0.0,2.0,200,75
4027,2021-08-31 19:00:00,26.9,0.0,0.6,200,83
4028,2021-08-31 20:00:00,25.8,0.0,0.6,340,89
4029,2021-08-31 21:00:00,25.5,0.0,0.0,0,91
4030,2021-08-31 22:00:00,25.2,0.0,0.5,70,93
4031,2021-08-31 23:00:00,24.9,0.0,0.3,0,95
4032,2021-09-01 00:00:00,24.6,0.0,0.7,20,95
4033,2021-09-01 01:00:00,24.5,0.0,0.3,0,96
4034,2021-09-01 02:00:00,24.9,0.0,1.1,230,95
4035,2021-09-01 03:00:00,25.2,0.0,1.0,230,94
4036,2021-09-01 04:00:00,25.2,0.0,0.7,140,94
4037,2021-09-01 05:00:00,25.4,0.0,1.8,230,92
4038,2021-09-01 06:00:00,25.5,0.0,0.8,230,93
4039,2021-09-01 07:00:00,25.4,0.4,1.2,230,94
4040,2021-09-01 08:00:00,25.9,0.1,0.3,0,93
4041,2021-09-01 09:00:00,27.0,0.0,3.0,230,87
4042,2021-09-01 10:00:00,27.3,0.0,2.5,230,88
4043,2021-09-01 11:00:00,25.7,3.3,1.8,230,98
4044,2021-09-01 12:00:00,26.8,6.2,2.2,250,92
4045,2021-09-01 13:00:00,27.2,0.0,2.6,270,89
4046,2021-09-01 14:00:00,27.4,0.0,1.5,230,88
4047,2021-09-01 15:00:00,27.6,0.0,1.7,200,88
4048,2021-09-01 16:00:00,26.8,0.4,1.7,200,94
4049,2021-09-01 17:00:00,25.9,0.3,2.4,290,92
